dram_socket1,core_socket1,pkg_socket1,dram_socket2,core_socket2,pkg_socket2,timestamp
54832.027344,0.000000,63244.015625,57307.699219,0.000000,1974.547607,1624627486651897
54832.027344,0.000000,63244.023438,57307.699219,0.000000,1974.561523,1624627486653172
54832.027344,0.000000,63244.042969,57307.699219,0.000000,1974.588867,1624627486654445
54832.027344,0.000000,63244.054688,57307.699219,0.000000,1974.603516,1624627486655717
54832.027344,0.000000,63244.062500,57307.703125,0.000000,1974.619263,1624627486656995
54832.027344,0.000000,63244.070312,57307.703125,0.000000,1974.637695,1624627486658268
54832.027344,0.000000,63244.089844,57307.707031,0.000000,1974.674927,1624627486659541
54832.027344,0.000000,63244.097656,57307.707031,0.000000,1974.691528,1624627486660813
54832.031250,0.000000,63244.109375,57307.714844,0.000000,1974.705322,1624627486662061
54832.031250,0.000000,63244.125000,57307.714844,0.000000,1974.719971,1624627486663336
54832.031250,0.000000,63244.144531,57307.718750,0.000000,1974.750977,1624627486664580
54832.031250,0.000000,63244.156250,57307.718750,0.000000,1974.764160,1624627486665828
54832.031250,0.000000,63244.167969,57307.718750,0.000000,1974.778809,1624627486667060
54832.031250,0.000000,63244.179688,57307.722656,0.000000,1974.792969,1624627486668303
54832.031250,0.000000,63244.195312,57307.722656,0.000000,1974.819824,1624627486669546
54832.031250,0.000000,63244.207031,57307.722656,0.000000,1974.834351,1624627486670720
54832.031250,0.000000,63244.214844,57307.722656,0.000000,1974.848389,1624627486671965
54832.031250,0.000000,63244.226562,57307.722656,0.000000,1974.862549,1624627486673213
54832.031250,0.000000,63244.234375,57307.722656,0.000000,1974.875977,1624627486674457
54832.031250,0.000000,63244.250000,57307.722656,0.000000,1974.903442,1624627486675704
54832.031250,0.000000,63244.257812,57307.722656,0.000000,1974.917480,1624627486676946
54832.031250,0.000000,63244.269531,57307.722656,0.000000,1974.930908,1624627486678195
54832.031250,0.000000,63244.281250,57307.722656,0.000000,1974.945312,1624627486679440
54832.031250,0.000000,63244.296875,57307.722656,0.000000,1974.973145,1624627486680685
54832.031250,0.000000,63244.308594,57307.722656,0.000000,1974.986816,1624627486681929
54832.031250,0.000000,63244.316406,57307.722656,0.000000,1975.001099,1624627486683159
54832.031250,0.000000,63244.328125,57307.722656,0.000000,1975.014282,1624627486684405
